group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Sender,"Frank :: Plaintext Size ""1000""B",,,,16793184.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16793421.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16794689.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16802069.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16802444.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16799844.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16797456.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16810364.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16832100.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16817304.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16803922.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16786733.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16836356.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16799518.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16803490.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16800074.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16834191.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16788320.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16794902.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16798952.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16821789.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16781036.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16809883.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16802525.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16781750.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16807683.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16787695.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16841721.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16789814.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16794110.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16784241.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16781077.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16807391.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16799041.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16769028.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16796799.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16901832.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16791772.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16807319.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16804317.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16759950.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16789402.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16809186.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16818455.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16791811.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16796727.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16784752.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16781241.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16821092.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16873702.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16798188.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16785779.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16863840.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16865116.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16842561.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16829674.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16803899.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16794712.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16788383.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16816226.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16793180.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16805357.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16792555.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16784847.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16808300.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16798387.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16787596.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16794745.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16790796.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16806390.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16784140.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16861962.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16782491.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16813312.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16792391.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16777458.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16784634.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16810293.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16807468.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16791831.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16838538.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16790607.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16838660.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16858673.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16848590.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16806931.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16790907.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16785997.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16835285.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16791881.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16817550.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16804346.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16784502.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16787353.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16828331.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16826586.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16778276.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16800072.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16824119.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16813045.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16821577.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16796375.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16777714.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16822275.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16811263.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16792091.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16792770.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16798519.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16865918.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16813335.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16788345.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16781585.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16773021.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16799022.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16805080.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16780322.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16782813.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16804557.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16784987.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16808227.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16792368.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16846581.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16813420.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16821937.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16789737.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16799836.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16786487.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16791626.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16788843.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16789860.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16796173.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16796681.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16822148.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16803200.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16828899.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16796315.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16795062.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16779073.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16784863.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16789004.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16784372.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16808905.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16778394.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16810168.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16786832.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16797568.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16886635.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16836881.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16819796.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16824378.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16786820.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16773703.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16779107.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16793708.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16789903.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16776996.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16834350.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16840987.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16934933.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16869752.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16777219.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16781057.0,ns,73
Sender,"Frank :: Plaintext Size ""1000""B",,,,16801104.0,ns,73
