group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Moderator,Moderator :: Inspect and Trace ,,,,17184912.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16915181.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,17410354.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,17696098.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,17929881.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,17182610.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16940494.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16968591.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16953187.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16987524.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16991272.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,17007779.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16957550.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16936833.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16961559.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16919862.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16976242.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16951285.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16958859.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16945441.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16932203.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16926224.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16983392.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,17019955.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16962481.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16931995.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16946000.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16944991.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16952380.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16943638.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16932493.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16936220.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16959224.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16930942.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16936798.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16965364.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16931229.0,ns,48
