group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Sender,"Frank :: Plaintext Size ""10000""B",,,,16948910.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16869080.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16980217.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16897072.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16955679.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16922805.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16870723.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16946272.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16910164.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16896846.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16888256.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16892882.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16903630.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16893327.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16918309.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16970526.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16899221.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16888698.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16877126.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16880631.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16877994.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16885554.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16915019.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16879281.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16885817.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16988202.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16899207.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16884109.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16986438.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16920160.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16919429.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16903116.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16902670.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16923872.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16912696.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16884129.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16873985.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16884027.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16889824.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16875037.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16888717.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16899958.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16879663.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16913795.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16890329.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16884809.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16899534.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16867814.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16914887.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16915397.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16884209.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16894545.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16913363.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16929780.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16903194.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16880533.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16882179.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16873826.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16873429.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16891979.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16866189.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,17015450.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16949685.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16916109.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16967072.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16900102.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16904065.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16892751.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16894480.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16879348.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16876270.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16882208.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16880767.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16881877.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16955601.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16889721.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16891562.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16901080.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16913199.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16873585.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16911878.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16887801.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16889211.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16897426.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16883524.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16879505.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16874774.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16885571.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16893217.0,ns,59
Sender,"Frank :: Plaintext Size ""10000""B",,,,16885679.0,ns,59
