group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735009516.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,7183455276.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5912114415.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5734382040.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5737657661.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5738079413.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5736774562.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735403277.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5736029780.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735048659.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5736476111.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,6913674073.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5743834130.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5738200841.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5740948754.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5737067550.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5737621515.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5739142297.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5747124326.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735498788.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5739034865.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,6205881332.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,6157032706.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5741514523.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5737241471.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5740061304.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5734188501.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5737013828.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5739450421.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5737596614.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5736736239.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5734304416.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,6099695343.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5741849158.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735502796.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5743132724.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5737973672.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5741330282.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5733147704.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5734872833.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5734219939.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5736757218.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,6653824449.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5914018509.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5734460012.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5739091852.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5742195244.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5739056723.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735621809.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5737301159.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5734917549.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5737157396.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5738718874.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,6729367404.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5740457990.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5732738272.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5739722364.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735594434.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735027180.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5734897183.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5737163243.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5734138044.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5742128224.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,6556638542.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5741426733.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5734760762.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5733997735.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5738715459.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735547204.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735101331.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5733985972.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5736275813.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735812888.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,6812566367.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5855207660.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5775695862.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5851894910.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5743428998.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735920911.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5736101778.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5737996024.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5733733395.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5736687205.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,6204642596.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5737240952.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5742792495.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735845469.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5763342029.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5739996073.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5956387615.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5737872496.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5744292641.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735991655.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,6007830284.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,6791432070.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5809484722.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5902765074.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5834302711.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5751724629.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5739417087.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5770360495.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735008292.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5733444520.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735778087.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,6726917551.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5759330340.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5737057316.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5737508680.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5752977499.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5736489105.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735347602.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5737021468.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5736461480.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5733280663.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,6184938247.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5740644465.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5734190810.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5742376525.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5740952676.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5742935522.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5734969720.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735814454.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5733240943.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5734225852.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5945251259.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,6232816371.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5740212784.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735232487.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5734277365.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5742965579.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735524352.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5733547980.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5736198703.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5736575158.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5739073943.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,6160056412.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5741282481.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5761421370.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5737819170.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735249587.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5744998364.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5737069199.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5736638536.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5734416598.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5734461945.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,6897783987.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5741641394.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5736275532.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735549338.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5737383000.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5743292361.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5734785125.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5739078357.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5741840953.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5736931731.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5822007436.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,6299754939.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5742693528.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735811973.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5736373897.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5745999076.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5763313879.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5742131632.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5740178924.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5737595064.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5763439552.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,6684623720.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5740893822.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735730442.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735185650.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735938362.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5745494804.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735138301.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5738055763.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735507977.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735519355.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,6450885855.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5741322312.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5733017794.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5734211461.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5737095489.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5739404718.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5743010230.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5740310295.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5760949982.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5774661375.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,6189326046.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5984952193.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5746435826.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5773824611.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5740790975.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5744951325.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5741195807.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5737432545.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5739376009.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5737246005.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5749238827.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,6095005346.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5745951290.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735444661.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5736952524.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5739544565.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5737928759.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5745445438.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5815825036.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5740448665.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5766092478.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,7206506044.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5745027900.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5741384341.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5738684034.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5736828319.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5736025368.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5741823291.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5738789910.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5739384652.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5735361434.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,6410869949.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5822886924.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5745303238.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5739807104.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5738990204.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5738134735.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5738306770.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5744762074.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5881238731.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5738444544.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5932031261.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,7446265237.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5743405171.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5899245070.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,6085562746.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5740544941.0,ns,2
Moderator,"Moderator :: Generate ""10000"" tokens",,,,5737709050.0,ns,2
